location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,population
Panama,8/25/2020,88381,896,798.714,1919,13,15.714,20483.372,207.659,185.112,444.752,3.013,3.642,0.95,,,,,,,,,,,,,,,,,,,,4314768
Panama,8/26/2020,89082,701,761.143,1932,13,15,20645.838,162.465,176.404,447.765,3.013,3.476,0.94,,,,,,,,,,,,,,,,,,,,4314768
Panama,8/27/2020,89982,900,875.286,1948,16,14.857,20854.424,208.586,202.858,451.473,3.708,3.443,0.94,,,,,,,,,,,,,,,,,,,,4314768
Panama,8/28/2020,90624,642,890.286,1966,18,15.286,21003.215,148.791,206.335,455.644,4.172,3.543,0.93,,,,,,,,,,,,,,,,,,,,4314768
Panama,8/29/2020,91337,713,836.714,1983,17,15,21168.461,165.246,193.919,459.584,3.94,3.476,0.92,,,,,,,,,,,,,,,,,,,,4314768
Panama,8/30/2020,92065,728,737.857,1995,12,14.714,21337.184,168.723,171.007,462.366,2.781,3.41,0.93,,,,,,,,,,,,,,,,,,,,4314768
Panama,8/31/2020,92982,917,785.286,2002,7,13.714,21549.71,212.526,182,463.988,1.622,3.178,0.93,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/1/2020,93552,570,738.714,2018,16,14.143,21681.815,132.104,171.206,467.696,3.708,3.278,0.93,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/2/2020,94084,532,714.571,2030,12,14,21805.112,123.297,165.611,470.477,2.781,3.245,0.93,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/3/2020,94914,830,704.571,2046,16,14,21997.475,192.363,163.293,474.185,3.708,3.245,0.93,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/4/2020,95596,682,710.286,2063,17,13.857,22155.537,158.062,164.617,478.125,3.94,3.212,0.93,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/5/2020,96305,709,709.714,2075,12,13.143,22319.856,164.319,164.485,480.907,2.781,3.046,0.93,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/6/2020,97043,738,711.143,2086,11,13,22490.896,171.04,164.816,483.456,2.549,3.013,0.93,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/7/2020,97578,535,656.571,2099,13,13.857,22614.889,123.993,152.168,486.469,3.013,3.212,0.94,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/8/2020,98407,829,693.571,2107,8,12.714,22807.02,192.131,160.744,488.323,1.854,2.947,0.94,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/9/2020,99042,635,708.286,2116,9,12.286,22954.189,147.169,164.154,490.409,2.086,2.847,0.94,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/10/2020,99715,673,685.857,2127,11,11.571,23110.165,155.976,158.956,492.958,2.549,2.682,0.94,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/11/2020,100330,615,676.286,2140,13,11,23252.699,142.534,156.737,495.971,3.013,2.549,0.94,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/12/2020,101041,711,676.571,2155,15,11.429,23417.482,164.783,156.804,499.447,3.476,2.649,0.94,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/13/2020,101745,704,671.714,2166,11,11.429,23580.642,163.161,155.678,501.997,2.549,2.649,0.95,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/14/2020,102204,459,660.857,2173,7,10.571,23687.021,106.379,153.162,503.619,1.622,2.45,0.95,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/15/2020,102832,628,632.143,2187,14,11.429,23832.568,145.547,146.507,506.864,3.245,2.649,0.96,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/16/2020,103466,634,632,2198,11,11.714,23979.505,146.937,146.474,509.413,2.549,2.715,0.96,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/17/2020,104138,672,631.857,2213,15,12.286,24135.249,155.744,146.441,512.89,3.476,2.847,0.97,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/18/2020,104879,741,649.857,2229,16,12.714,24306.985,171.736,150.612,516.598,3.708,2.947,0.97,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/19/2020,105601,722,651.429,2247,18,13.143,24474.317,167.332,150.977,520.77,4.172,3.046,0.97,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/20/2020,106203,602,636.857,2257,10,13,24613.838,139.521,147.599,523.087,2.318,3.013,0.97,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/21/2020,106810,607,658,2272,15,14.143,24754.518,140.68,152.5,526.564,3.476,3.278,0.98,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/22/2020,107284,474,636,2285,13,14,24864.373,109.855,147.401,529.577,3.013,3.245,0.98,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/23/2020,107990,706,646.286,2291,6,13.286,25027.997,163.624,149.785,530.967,1.391,3.079,0.99,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/24/2020,108726,736,655.429,2297,6,12,25198.574,170.577,151.904,532.358,1.391,2.781,0.99,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/25/2020,109431,705,650.286,2311,14,11.714,25361.966,163.392,150.712,535.602,3.245,2.715,0.99,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/26/2020,110108,677,643.857,2323,12,10.857,25518.869,156.903,149.222,538.384,2.781,2.516,0.99,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/27/2020,110555,447,621.714,2340,17,11.857,25622.467,103.598,144.09,542.323,3.94,2.748,0.99,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/28/2020,111277,722,638.143,2348,8,10.857,25789.799,167.332,147.897,544.178,1.854,2.516,1,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/29/2020,111853,576,652.714,2364,16,11.286,25923.294,133.495,151.274,547.886,3.708,2.616,1.01,,,,,,,,,,,,,,,,,,,,4314768
Panama,9/30/2020,112595,742,657.857,2372,8,11.571,26095.262,171.968,152.466,549.74,1.854,2.682,1.01,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/1/2020,113342,747,659.429,2387,15,12.857,26268.388,173.126,152.831,553.216,3.476,2.98,1.01,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/2/2020,113962,620,647.286,2406,19,13.571,26412.081,143.693,150.016,557.62,4.403,3.145,1.01,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/3/2020,114653,691,649.286,2414,8,13,26572.228,160.148,150.48,559.474,1.854,3.013,1.01,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/4/2020,115286,633,675.857,2423,9,11.857,26718.934,146.705,156.638,561.56,2.086,2.748,1.01,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/5/2020,115919,633,663.143,2430,7,11.714,26865.639,146.705,153.691,563.182,1.622,2.715,1.02,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/6/2020,116602,683,678.429,2440,10,10.857,27023.933,158.294,157.234,565.5,2.318,2.516,1.02,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/7/2020,117300,698,672.143,2448,8,10.857,27185.703,161.77,155.777,567.354,1.854,2.516,1.02,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/8/2020,118054,754,673.143,2463,15,10.857,27360.451,174.749,156.009,570.83,3.476,2.516,1.02,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/9/2020,118841,787,697,2474,11,9.714,27542.848,182.397,161.538,573.38,2.549,2.251,1.01,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/10/2020,119666,825,716.143,2482,8,9.714,27734.052,191.204,165.975,575.234,1.854,2.251,1.01,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/11/2020,120313,647,718.143,2491,9,9.714,27884.002,149.95,166.438,577.32,2.086,2.251,1,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/12/2020,120802,489,697.571,2502,11,10.286,27997.334,113.332,161.671,579.869,2.549,2.384,1,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/13/2020,121296,494,670.571,2511,9,10.143,28111.824,114.491,155.413,581.955,2.086,2.351,0.99,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/14/2020,122128,832,689.714,2519,8,10.143,28304.65,192.826,159.85,583.809,1.854,2.351,1,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/15/2020,122883,755,689.857,2529,10,9.429,28479.631,174.98,159.883,586.127,2.318,2.185,0.99,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/16/2020,123498,615,665.286,2546,17,10.286,28622.165,142.534,154.188,590.066,3.94,2.384,0.99,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/17/2020,124107,609,634.429,2557,11,10.714,28763.308,141.143,147.037,592.616,2.549,2.483,0.99,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/18/2020,124745,638,633.143,2564,7,10.429,28911.172,147.864,146.739,594.238,1.622,2.417,0.99,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/19/2020,125181,436,625.571,2574,10,10.286,29012.22,101.048,144.984,596.556,2.318,2.384,0.99,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/20/2020,125739,558,634.714,2585,11,10.571,29141.544,129.323,147.103,599.105,2.549,2.45,1,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/21/2020,126435,696,615.286,2597,12,11.143,29302.85,161.306,142.6,601.886,2.781,2.582,1.01,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/22/2020,127227,792,620.571,2612,15,11.857,29486.406,183.556,143.825,605.363,3.476,2.748,1.02,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/23/2020,127866,639,624,2622,10,10.857,29634.502,148.096,144.62,607.68,2.318,2.516,1.02,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/24/2020,128515,649,629.714,2628,6,10.143,29784.915,150.414,145.944,609.071,1.391,2.351,1.03,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/25/2020,129200,685,636.429,2633,5,9.857,29943.673,158.757,147.5,610.23,1.159,2.285,1.04,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/26/2020,129751,551,652.857,2638,5,9.143,30071.373,127.701,151.308,611.389,1.159,2.119,1.05,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/27/2020,130422,671,669,2650,12,9.286,30226.886,155.512,155.049,614.17,2.781,2.152,1.06,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/28/2020,131247,825,687.429,2663,13,9.429,30418.09,191.204,159.32,617.183,3.013,2.185,1.06,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/29/2020,132045,798,688.286,2678,15,9.429,30603.036,184.946,159.519,620.659,3.476,2.185,1.06,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/30/2020,132867,822,714.429,2688,10,9.429,30793.544,190.509,165.578,622.977,2.318,2.185,1.07,,,,,,,,,,,,,,,,,,,,4314768
Panama,10/31/2020,133598,731,726.143,2700,12,10.286,30962.963,169.418,168.292,625.758,2.781,2.384,1.07,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/1/2020,134336,738,733.714,2706,6,10.429,31134.003,171.04,170.047,627.148,1.391,2.417,1.07,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/2/2020,134915,579,737.714,2720,14,11.714,31268.193,134.19,170.974,630.393,3.245,2.715,1.07,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/3/2020,135592,677,738.571,2731,11,11.571,31425.096,156.903,171.173,632.942,2.549,2.682,1.07,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/4/2020,136024,432,682.429,2744,13,11.571,31525.218,100.121,158.161,635.955,3.013,2.682,1.08,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/5/2020,136567,543,646,2756,12,11.143,31651.064,125.847,149.718,638.737,2.781,2.582,1.1,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/6/2020,137760,1193,699,2770,14,11.714,31927.557,276.492,162.002,641.981,3.245,2.715,1.13,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/7/2020,138506,746,701.143,2781,11,11.571,32100.451,172.895,162.498,644.531,2.549,2.682,1.14,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/8/2020,139527,1021,741.571,2798,17,13.143,32337.08,236.629,171.868,648.471,3.94,3.046,1.16,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/9/2020,140331,804,773.714,2808,10,12.571,32523.417,186.337,179.318,650.788,2.318,2.914,1.17,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/10/2020,141302,971,815.714,2817,9,12.286,32748.458,225.041,189.052,652.874,2.086,2.847,1.17,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/11/2020,142465,1163,920.143,2823,6,11.286,33017.998,269.539,213.254,654.265,1.391,2.616,1.17,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/12/2020,143352,887,969.286,2830,7,10.571,33223.571,205.573,224.644,655.887,1.622,2.45,1.17,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/13/2020,144477,1125,959.571,2856,26,12.286,33484.303,260.732,222.392,661.913,6.026,2.847,1.17,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/14/2020,145309,832,971.857,2867,11,12.286,33677.129,192.826,225.24,664.462,2.549,2.847,1.18,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/15/2020,146653,1344,1018,2873,6,10.714,33988.618,311.488,235.934,665.853,1.391,2.483,1.18,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/16/2020,147667,1014,1048,2881,8,10.429,34223.625,235.007,242.887,667.707,1.854,2.417,1.18,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/17/2020,148721,1054,1059.857,2893,12,10.857,34467.902,244.277,245.635,670.488,2.781,2.516,1.18,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/18/2020,149833,1112,1052.571,2907,14,12,34725.621,257.72,243.946,673.733,3.245,2.781,1.17,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/19/2020,151089,1256,1105.286,2922,15,13.143,35016.715,291.093,256.163,677.209,3.476,3.046,1.17,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/20/2020,152289,1200,1116,2932,10,10.857,35294.829,278.115,258.647,679.527,2.318,2.516,1.17,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/21/2020,153577,1288,1181.143,2946,14,11.286,35593.339,298.51,273.744,682.771,3.245,2.616,1.18,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/22/2020,154783,1206,1161.429,2957,11,12,35872.844,279.505,269.175,685.321,2.549,2.781,1.18,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/23/2020,155658,875,1141.571,2973,16,13.143,36075.636,202.792,264.573,689.029,3.708,3.046,1.18,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/24/2020,156930,1272,1172.714,2986,13,13.286,36370.438,294.801,271.791,692.042,3.013,3.079,1.19,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/25/2020,158532,1602,1242.714,3002,16,13.571,36741.721,371.283,288.014,695.75,3.708,3.145,1.2,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/26/2020,160287,1755,1314,3018,16,13.714,37148.463,406.743,304.535,699.458,3.708,3.178,1.2,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/27/2020,161744,1457,1350.714,3030,12,14,37486.141,337.677,313.044,702.239,2.781,3.245,1.2,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/28/2020,163453,1709,1410.857,3039,9,13.286,37882.222,396.082,326.983,704.325,2.086,3.079,1.2,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/29/2020,164729,1276,1420.857,3060,21,14.714,38177.951,295.729,329.301,709.192,4.867,3.41,1.2,,,,,,,,,,,,,,,,,,,,4314768
Panama,11/30/2020,165806,1077,1449.714,3079,19,15.143,38427.559,249.608,335.989,713.596,4.403,3.51,1.2,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/1/2020,167311,1505,1483,3098,19,16,38776.361,348.802,343.703,717.999,4.403,3.708,1.21,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/2/2020,169339,2028,1543.857,3114,16,16,39246.374,470.014,357.808,721.707,3.708,3.708,1.22,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/3/2020,171219,1880,1561.714,3141,27,17.571,39682.087,435.713,361.946,727.965,6.258,4.072,1.22,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/4/2020,173607,2388,1694.714,3154,13,17.714,40235.535,553.448,392.771,730.978,3.013,4.106,1.23,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/5/2020,175907,2300,1779.143,3173,19,19.143,40768.588,533.053,412.338,735.381,4.403,4.437,1.22,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/6/2020,177719,1812,1855.714,3193,20,19,41188.541,419.953,430.084,740.017,4.635,4.403,1.21,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/7/2020,179230,1511,1917.714,3212,19,19,41538.734,350.193,444.454,744.42,4.403,4.403,1.21,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/8/2020,181166,1936,1979.286,3241,29,20.429,41987.426,448.692,458.724,751.141,6.721,4.735,1.2,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/9/2020,182977,1811,1948.286,3264,23,21.429,42407.147,419.721,451.539,756.472,5.331,4.966,1.2,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/10/2020,185424,2447,2029.286,3287,23,20.857,42974.269,567.122,470.312,761.802,5.331,4.834,1.2,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/11/2020,187779,2355,2024.571,3309,22,22.143,43520.069,545.8,469.219,766.901,5.099,5.132,1.2,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/12/2020,190585,2806,2096.857,3331,22,22.571,44170.393,650.325,485.972,772,5.099,5.231,1.21,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/13/2020,193007,2422,2184,3356,25,23.286,44731.721,561.328,506.169,777.794,5.794,5.397,1.2,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/14/2020,194619,1612,2198.429,3382,26,24.286,45105.322,373.601,509.513,783.82,6.026,5.629,1.2,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/15/2020,196987,2368,2260.143,3411,29,24.286,45654.135,548.813,523.816,790.541,6.721,5.629,1.19,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/16/2020,199947,2960,2424.286,3439,28,25,46340.151,686.016,561.858,797.03,6.489,5.794,1.19,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/17/2020,203295,3348,2553,3481,42,27.714,47116.091,775.94,591.689,806.764,9.734,6.423,1.19,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/18/2020,206310,3015,2647.286,3504,23,27.857,47814.854,698.763,613.541,812.095,5.331,6.456,1.18,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/19/2020,209584,3274,2714.143,3527,23,28,48573.643,758.789,629.036,817.425,5.331,6.489,1.18,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/20/2020,212339,2755,2761.714,3566,39,30,49212.148,638.505,640.061,826.464,9.039,6.953,1.16,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/21/2020,214038,1699,2774.143,3597,31,30.714,49605.912,393.764,642.941,833.649,7.185,7.118,1.15,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/22/2020,217202,3164,2887.857,3632,35,31.571,50339.207,733.296,669.296,841.76,8.112,7.317,1.14,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/23/2020,220261,3059,2902,3664,32,32.143,51048.168,708.96,672.574,849.177,7.416,7.449,1.13,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/24/2020,223674,3413,2911.286,3715,51,33.429,51839.172,791.004,674.726,860.996,11.82,7.747,1.12,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/25/2020,226660,2986,2907.143,3756,41,36,52531.214,692.042,673.766,870.499,9.502,8.343,1.12,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/26/2020,228724,2064,2734.286,3799,43,38.857,53009.571,478.357,633.704,880.464,9.966,9.006,1.11,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/27/2020,231357,2633,2716.857,3840,41,39.143,53619.801,610.23,629.665,889.967,9.502,9.072,1.12,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/28/2020,233705,2348,2809.571,3892,52,42.143,54163.978,544.178,651.152,902.018,12.052,9.767,1.12,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/29/2020,238279,4574,3011,3933,41,43,55224.058,1060.08,697.836,911.521,9.502,9.966,1.12,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/30/2020,242744,4465,3211.857,3975,42,44.429,56258.876,1034.818,744.387,921.255,9.734,10.297,1.11,,,,,,,,,,,,,,,,,,,,4314768
Panama,12/31/2020,246790,4046,3302.286,4022,47,43.857,57196.586,937.71,765.345,932.147,10.893,10.164,1.09,,,,,,,,,,,,,,,,,,,,4314768
Panama,1/1/2021,249733,2943,3296.143,4064,42,44,57878.662,682.076,763.921,941.881,9.734,10.198,1.07,,,,,,,,,,,,,,,,,,,,4314768
Panama,1/2/2021,251764,2031,3291.429,4103,39,43.429,58349.371,470.709,762.829,950.92,9.039,10.065,1.05,,,,,,,,,,,,,,,,,,,,4314768
Panama,1/3/2021,253736,1972,3197,4140,37,42.857,58806.406,457.035,740.944,959.495,8.575,9.933,1.05,,,,,,,,,,,,,,,,,,,,4314768
Panama,1/4/2021,256230,2494,3217.857,4197,57,43.571,59384.421,578.015,745.778,972.706,13.21,10.098,1.05,,,,,,,,,,,,,,,,,,,,4314768
Panama,1/5/2021,259770,3540,3070.143,4238,41,43.571,60204.859,820.438,711.543,982.208,9.502,10.098,1.05,,,,,,,,,,,,,,,,,,,,4314768
Panama,1/6/2021,264956,5186,3173.143,4283,45,44,61406.778,1201.919,735.414,992.637,10.429,10.198,1.05,,,,,,,,,,,,,,,,,,,,4314768
Panama,1/7/2021,269091,4135,3185.857,4321,38,42.714,62365.114,958.337,738.361,1001.444,8.807,9.9,1.04,,,,,,,,,,,,,,,,,,,,4314768
Panama,1/8/2021,273037,3946,3329.143,4363,42,42.714,63279.648,914.534,771.569,1011.178,9.734,9.9,1.02,,,,,,,,,,,,,,,,,,,,4314768
Panama,1/9/2021,276772,3735,3572.571,4406,43,43.286,64145.28,865.632,827.987,1021.144,9.966,10.032,0.99,,,,,,,,,,,,,,,,,,,,4314768
Panama,1/10/2021,279196,2424,3637.143,4455,49,45,64707.071,561.792,842.952,1032.5,11.356,10.429,0.97,,,,,,,,,,,,,,,,,,,,4314768
Panama,1/11/2021,281353,2157,3589,4500,45,43.286,65206.982,499.911,831.794,1042.93,10.429,10.032,0.95,,,,,,,,,,,,,,,,,,,,4314768
Panama,1/12/2021,285093,3740,3617.571,4561,61,46.143,66073.773,866.791,838.416,1057.067,14.137,10.694,0.92,,,,,,,,,,,,,,,,,,,,4314768
Panama,1/13/2021,288408,3315,3350.286,4594,33,44.429,66842.064,768.292,776.469,1064.715,7.648,10.297,0.9,,,,,,,,,,,,,,,,,,,,4314768
Panama,1/14/2021,291285,2877,3170.571,4651,57,47.143,67508.844,666.78,734.819,1077.926,13.21,10.926,0.87,,,,,,,,,,,,,,,,,,,,4314768
Panama,1/15/2021,293592,2307,2936.429,4689,38,46.571,68043.519,534.675,680.553,1086.733,8.807,10.793,0.85,,,,,,,,,,,,,,,,,,,,4314768
Panama,1/16/2021,296269,2677,2785.286,4738,49,47.429,68663.947,620.427,645.524,1098.089,11.356,10.992,0.84,,,,,,,,,,,,,,,,,,,,4314768
Panama,1/17/2021,298019,1750,2689,4787,49,47.429,69069.531,405.584,623.208,1109.446,11.356,10.992,0.82,,,,,,,,,,,,,,,,,,,,4314768
Panama,1/18/2021,299361,1342,2572.571,4828,41,46.857,69380.555,311.025,596.225,1118.948,9.502,10.86,0.81,,,,,,,,,,,,,,,,,,,,4314768
Panama,1/19/2021,301534,2173,2348.714,4864,36,43.286,69884.175,503.619,544.343,1127.291,8.343,10.032,0.79,,,,,,,,,,,,,,,,,,,,4314768
Panama,1/20/2021,303777,2243,2195.571,4912,48,45.429,70404.017,519.843,508.85,1138.416,11.125,10.529,0.78,,,,,,,,,641,641,,,,,0.01,0.01,,,,4314768
Panama,1/21/2021,305752,1975,2066.714,4944,32,41.857,70861.747,457.73,478.986,1145.832,7.416,9.701,0.77,,,,,,,,,2728,2728,,,2087,2087,0.06,0.06,,,484,4314768
Panama,1/22/2021,307793,2041,2028.714,4980,36,41.571,71334.774,473.027,470.179,1154.176,8.343,9.635,0.77,,,,,,,,,5081,5081,,,2353,2220,0.12,0.12,,,515,4314768
Panama,1/23/2021,309851,2058,1940.286,5034,54,42.286,71811.741,476.967,449.685,1166.691,12.515,9.8,0.76,,,,,,,,,5594,5594,,,513,1651,0.13,0.13,,,383,4314768
Panama,1/24/2021,311244,1393,1889.286,5063,29,39.429,72134.585,322.845,437.865,1173.412,6.721,9.138,0.75,,,,,,,,,6420,6420,,,826,1445,0.15,0.15,,,335,4314768
Panama,1/25/2021,312158,914,1828.143,5098,35,38.571,72346.416,211.831,423.694,1181.524,8.112,8.939,0.74,,,,,,,,,6597,6597,,,177,1191,0.15,0.15,,,276,4314768
Panama,1/26/2021,313834,1676,1757.143,5137,39,39,72734.849,388.433,407.239,1190.562,9.039,9.039,0.73,,,,,,,,,7497,7497,,,900,1143,0.17,0.17,,,265,4314768
Panama,1/27/2021,315400,1566,1660.429,5176,39,37.714,73097.789,362.94,384.825,1199.601,9.039,8.741,0.73,,,,,,,,,8546,8546,,,1049,1129,0.2,0.2,,,262,4314768
Panama,1/28/2021,316808,1408,1579.429,5196,20,36,73424.11,326.321,366.052,1204.236,4.635,8.343,0.72,,,,,,,,,8723,8723,,,177,856,0.2,0.2,,,198,4314768
Panama,1/29/2021,318253,1445,1494.286,5221,25,34.429,73759.006,334.896,346.319,1210.03,5.794,7.979,0.72,,,,,,,,,8772,8772,,,49,527,0.2,0.2,,,122,4314768
Panama,1/30/2021,319453,1200,1371.714,5244,23,30,74037.121,278.115,317.911,1215.361,5.331,6.953,0.72,,,,,,,,,,,,,,539,,,,,125,4314768
Panama,1/31/2021,320379,926,1305,5270,26,29.571,74251.733,214.612,302.45,1221.387,6.026,6.854,0.72,,,,,,,,,,,,,,505,,,,,117,4314768
Panama,2/1/2021,321103,724,1277.857,5296,26,28.286,74419.528,167.796,296.159,1227.412,6.026,6.556,0.72,,,,,,,,,10549,10549,,,,565,0.24,0.24,,,131,4314768
Panama,2/2/2021,322201,1098,1195.286,5339,43,28.857,74674.003,254.475,277.022,1237.378,9.966,6.688,0.71,,,,,,,,,12013,12013,,,1464,645,0.28,0.28,,,149,4314768
Panama,2/3/2021,323382,1181,1140.286,5366,27,27.143,74947.714,273.711,264.275,1243.636,6.258,6.291,0.71,,,,,,,,,12362,12362,,,349,545,0.29,0.29,,,126,4314768
Panama,2/4/2021,324489,1107,1097.286,5391,25,27.857,75204.275,256.561,254.309,1249.43,5.794,6.456,0.72,,,,,,,,,12428,12428,,,66,529,0.29,0.29,,,123,4314768
Panama,2/5/2021,325487,998,1033.429,5426,35,29.286,75435.574,231.299,239.51,1257.542,8.112,6.787,0.72,,,,,,,,,12441,12441,,,13,524,0.29,0.29,,,121,4314768
